car_ID,symboling,CarName,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,CarBrand_alfa-romero,CarBrand_audi,CarBrand_bmw,CarBrand_buick,CarBrand_chevrolet,CarBrand_dodge,CarBrand_honda,CarBrand_isuzu,CarBrand_jaguar,CarBrand_mazda,CarBrand_mercury,CarBrand_mitsubishi,CarBrand_nissan,CarBrand_peugeot,CarBrand_plymouth,CarBrand_porsche,CarBrand_renault,CarBrand_saab,CarBrand_subaru,CarBrand_toyota,CarBrand_volkswagen,CarBrand_volvo,fueltype_diesel,fueltype_gas,aspiration_std,aspiration_turbo,doornumber_four,doornumber_two,carbody_convertible,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_4wd,drivewheel_fwd,drivewheel_rwd,enginelocation_front,enginelocation_rear,enginetype_dohc,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_eight,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,fuelsystem_1bbl,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi,cluster
60,0.6000000000000001,mazda 626,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.4916666666666667,0.3479441427463149,0.3526011560693641,0.6071428571428574,0.5690607734806632,0.1066666666666665,0.2264150943396226,0.3513513513513513,0.52,0.4705882352941176,0.1167972422438107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
61,0.4,mazda glc custom l,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3576415826221877,0.3526011560693641,0.6071428571428574,0.5690607734806632,0.1066666666666665,0.2264150943396226,0.3513513513513513,0.52,0.4705882352941176,0.1058288937637104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
62,0.6000000000000001,mazda glc custom,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.4916666666666667,0.3479441427463149,0.3526011560693641,0.6071428571428574,0.5690607734806632,0.1066666666666665,0.2264150943396226,0.3513513513513513,0.52,0.4705882352941176,0.1716389846443121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
63,0.4,mazda rx-4,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3576415826221877,0.3526011560693641,0.6071428571428574,0.5690607734806632,0.1066666666666665,0.2264150943396226,0.3513513513513513,0.52,0.4705882352941176,0.1606706361642118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
65,0.4,mazda 626,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3634600465477113,0.3526011560693641,0.6071428571428574,0.5690607734806632,0.1066666666666665,0.2264150943396226,0.3513513513513513,0.52,0.4705882352941176,0.192008774678784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
86,0.6000000000000001,mitsubishi montero,0.3344827586206893,0.4671641791044778,0.4250000000000007,0.3166666666666669,0.3401861908456167,0.3526011560693641,0.5785714285714285,0.6077348066298343,0.0999999999999999,0.2515723270440251,0.4594594594594592,0.48,0.4705882352941176,0.0586336571607646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
87,0.6000000000000001,mitsubishi pajero,0.3344827586206893,0.4671641791044778,0.4250000000000007,0.3166666666666669,0.3557020946470132,0.3526011560693641,0.5785714285714285,0.6077348066298343,0.0999999999999999,0.2515723270440251,0.4594594594594592,0.48,0.4705882352941176,0.0962394233782513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
90,0.6000000000000001,Nissan versa,0.272413793103448,0.3611940298507465,0.2916666666666669,0.5583333333333331,0.1555469356089992,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.011939830774052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
92,0.6000000000000001,nissan rogue,0.272413793103448,0.3611940298507465,0.2916666666666669,0.5583333333333331,0.1667959658650116,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0479786900658101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
93,0.6000000000000001,nissan latio,0.272413793103448,0.3611940298507465,0.2916666666666669,0.5583333333333331,0.1745539177657098,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0542463177687245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
94,0.6000000000000001,nissan titan,0.272413793103448,0.4343283582089552,0.2916666666666669,0.4750000000000001,0.2079131109387121,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0699153870260106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
95,0.6000000000000001,nissan leaf,0.272413793103448,0.3611940298507465,0.2916666666666669,0.5583333333333331,0.1795965865011637,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.068348480100282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
96,0.6000000000000001,nissan juke,0.272413793103448,0.3656716417910446,0.2916666666666669,0.4583333333333335,0.2094647013188518,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0840175493575681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
97,0.6000000000000001,nissan latio,0.272413793103448,0.3611940298507465,0.2916666666666669,0.5583333333333331,0.1873545384018619,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0746161078031965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
98,0.6000000000000001,nissan note,0.272413793103448,0.4343283582089552,0.2916666666666669,0.4750000000000001,0.212955779674166,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0902851770604826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
99,0.8,nissan clipper,0.2931034482758616,0.3179104477611942,0.2916666666666669,0.4583333333333335,0.2017067494181535,0.2080924855491329,0.4357142857142857,0.5138121546961327,0.16,0.1320754716981131,0.5675675675675675,0.72,0.6176470588235293,0.0981197116891256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
100,0.4,nissan rogue,0.3655172413793104,0.482089552238806,0.4083333333333341,0.5750000000000006,0.3242823894491854,0.3410404624277456,0.5642857142857143,0.6132596685082876,0.0999999999999999,0.3081761006289308,0.5675675675675675,0.56,0.5294117647058824,0.1200564086493262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
101,0.4,nissan nv200,0.3655172413793104,0.482089552238806,0.4083333333333341,0.5750000000000006,0.3157486423584174,0.3410404624277456,0.5642857142857143,0.6132596685082876,0.0999999999999999,0.3081761006289308,0.5675675675675675,0.56,0.5294117647058824,0.1388592917580695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
151,0.6000000000000001,toyota corona mark ii,0.3137931034482761,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.1927851047323506,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.8800000000000001,0.676470588235294,0.0072077718583516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
152,0.6000000000000001,toyota corona,0.3137931034482761,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.2141194724592707,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.72,0.6470588235294118,0.0382325289877781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
153,0.6000000000000001,toyota corolla 1200,0.3137931034482761,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.2044220325833979,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.72,0.6470588235294118,0.0429332497649639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
154,0.4,toyota corona hardtop,0.3137931034482761,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.3072148952676493,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.72,0.6176470588235293,0.05640864932623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
155,0.4,toyota corolla 1600 (sw),0.3137931034482761,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.3110938712179985,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.56,0.4705882352941176,0.0871200250705108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
156,0.4,toyota carina,0.3137931034482761,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.6291698991466252,0.1791907514450866,0.3642857142857141,0.3701657458563536,0.1333333333333333,0.0880503144654087,0.3513513513513513,0.56,0.4705882352941176,0.1146975869633343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
157,0.4,toyota mark ii,0.3137931034482761,0.3761194029850747,0.3416666666666677,0.4333333333333331,0.2300232738557021,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6799999999999999,0.6176470588235293,0.0570354120965214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
158,0.4,toyota corolla 1200,0.3137931034482761,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.2408844065166796,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6799999999999999,0.6176470588235293,0.0651833281103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
161,0.4,toyota corona,0.3137931034482761,0.3761194029850747,0.3416666666666677,0.4333333333333331,0.2350659425911558,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,1.0,0.9117647058823528,0.0821059229081792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
162,0.4,toyota corolla,0.3137931034482761,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.2459270752521334,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6000000000000001,0.5294117647058824,0.101535568787214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
163,0.4,toyota mark ii,0.3137931034482761,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.2529092319627618,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6000000000000001,0.5294117647058824,0.129739893450329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
164,0.6000000000000001,toyota corolla liftback,0.272413793103448,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.2641582622187742,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6399999999999999,0.5294117647058824,0.0921341272328423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
165,0.6000000000000001,toyota corona,0.272413793103448,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.2777346780449961,0.2138728323699421,0.4642857142857142,0.3701657458563536,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6399999999999999,0.5294117647058824,0.0977749921654653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11
174,0.2,toyota corolla,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.3250581846392552,0.3526011560693641,0.55,0.6519337016574587,0.1133333333333332,0.2767295597484276,0.0270270270270267,0.6399999999999999,0.5294117647058824,0.1200250705108116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
176,0.2,toyota corona,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.3591931730023273,0.3526011560693641,0.55,0.6519337016574587,0.1133333333333332,0.2767295597484276,0.0270270270270267,0.56,0.4705882352941176,0.1526167345659668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
177,0.2,toyota corolla,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.3591931730023273,0.3526011560693641,0.55,0.6519337016574587,0.1133333333333332,0.2767295597484276,0.0270270270270267,0.56,0.4705882352941176,0.1811344406142275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
178,0.2,toyota mark ii,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.3762606671838634,0.3526011560693641,0.55,0.6519337016574587,0.1133333333333332,0.2767295597484276,0.0270270270270267,0.56,0.4705882352941176,0.1921027890943278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
184,0.8,volkswagen 1131 deluxe sedan,0.3689655172413792,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.2796741660201707,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.2327044025157232,0.5945945945945943,0.56,0.5294117647058824,0.0895330617361328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
186,0.8,volkswagen type 3,0.3689655172413792,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.2808378588052754,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.2327044025157232,0.5945945945945943,0.56,0.5294117647058824,0.0964274522093388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
187,0.8,volkswagen 411 (sw),0.3689655172413792,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.3052754072924748,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.2327044025157232,0.5945945945945943,0.56,0.5294117647058824,0.1058288937637104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11
